A,label
30.15,stress
25.67,stress
21.48,stress
18.09,stress
15.74,stress
14.47,stress
14.07,stress
14.17,stress
14.37,stress
14.3,stress
13.86,stress
13.13,stress
12.38,stress
11.84,stress
11.63,stress
11.7,stress
11.83,stress
11.75,stress
11.18,stress
9.91,stress
7.82,stress
4.89,stress
1.28,stress
2.03,stress
4.11,stress
5.57,stress
6.71,stress
7.84,stress
9.22,stress
10.99,stress
13.19,stress
15.76,stress
18.51,stress
21.24,stress
23.6,stress
25.32,stress
26.21,stress
26.27,stress
25.7,stress
24.76,stress
23.65,stress
22.42,stress
20.91,stress
18.97,stress
16.47,stress
13.49,stress
10.31,stress
7.24,stress
4.52,stress
2.27,stress
0.93,stress
3.34,stress
5.54,stress
7.86,stress
10.49,stress
13.4,stress
16.45,stress
19.51,stress
22.55,stress
25.5,stress
28.23,stress
30.46,stress
31.76,stress
31.74,stress
30.21,stress
27.26,stress
23.37,stress
19.14,stress
15.17,stress
11.85,stress
